"","season","week","season_type","home_team","away_team","home_score","away_score"
"3367",2011,13,"REG","JAX","LAC",14,38
"3368",2011,13,"REG","SF","LA",26,0
"3369",2011,13,"REG","BUF","TEN",17,23
"3370",2011,14,"REG","CAR","ATL",23,31
"3371",2011,14,"REG","LAC","BUF",37,10
"3372",2011,14,"REG","DEN","CHI",13,10
"3373",2011,14,"REG","PIT","CLE",14,3
"3374",2011,14,"REG","CIN","HOU",19,20
"3375",2011,14,"REG","BAL","IND",24,10
"3376",2011,14,"REG","NYJ","KC",37,10
"3377",2011,14,"REG","DET","MIN",34,28
"3378",2011,14,"REG","WAS","NE",27,34
"3379",2011,14,"REG","TEN","NO",17,22
"3380",2011,14,"REG","DAL","NYG",34,37
"3381",2011,14,"REG","GB","LV",46,16
"3382",2011,14,"REG","MIA","PHI",10,26
"3383",2011,14,"REG","ARI","SF",21,19
"3384",2011,14,"REG","SEA","LA",30,13
"3385",2011,14,"REG","JAX","TB",41,14
"3386",2011,15,"REG","LAC","BAL",34,14
"3387",2011,15,"REG","HOU","CAR",13,28
"3388",2011,15,"REG","LA","CIN",13,20
"3389",2011,15,"REG","ARI","CLE",20,17
"3390",2011,15,"REG","TB","DAL",15,31
"3391",2011,15,"REG","LV","DET",27,28
"3392",2011,15,"REG","KC","GB",19,14
"3393",2011,15,"REG","ATL","JAX",41,14
"3394",2011,15,"REG","BUF","MIA",23,30
"3395",2011,15,"REG","DEN","NE",23,41
"3396",2011,15,"REG","MIN","NO",20,42
"3397",2011,15,"REG","PHI","NYJ",45,19
"3398",2011,15,"REG","SF","PIT",20,3
"3399",2011,15,"REG","CHI","SEA",14,38
"3400",2011,15,"REG","IND","TEN",27,13
"3401",2011,15,"REG","NYG","WAS",10,23
"3402",2011,16,"REG","CIN","ARI",23,16
"3403",2011,16,"REG","NO","ATL",45,16
"3404",2011,16,"REG","GB","CHI",35,21
"3405",2011,16,"REG","BAL","CLE",20,14
"3406",2011,16,"REG","BUF","DEN",40,14
"3407",2011,16,"REG","IND","HOU",19,16
"3408",2011,16,"REG","TEN","JAX",23,17
"3409",2011,16,"REG","NE","MIA",27,24
"3410",2011,16,"REG","WAS","MIN",26,33
"3411",2011,16,"REG","NYJ","NYG",14,29
"3412",2011,16,"REG","KC","LV",13,16
"3413",2011,16,"REG","DAL","PHI",7,20
"3414",2011,16,"REG","DET","LAC",38,10
"3415",2011,16,"REG","SEA","SF",17,19
"3416",2011,16,"REG","PIT","LA",27,0
"3417",2011,16,"REG","CAR","TB",48,16
"3418",2011,17,"REG","CIN","BAL",16,24
"3419",2011,17,"REG","NE","BUF",49,21
"3420",2011,17,"REG","NO","CAR",45,17
"3421",2011,17,"REG","MIN","CHI",13,17
"3422",2011,17,"REG","NYG","DAL",31,14
"3423",2011,17,"REG","GB","DET",45,41
"3424",2011,17,"REG","JAX","IND",19,13
"3425",2011,17,"REG","DEN","KC",3,7
"3426",2011,17,"REG","MIA","NYJ",19,17
"3427",2011,17,"REG","CLE","PIT",9,13
"3428",2011,17,"REG","LV","LAC",26,38
"3429",2011,17,"REG","ARI","SEA",23,20
"3430",2011,17,"REG","LA","SF",27,34
"3431",2011,17,"REG","ATL","TB",45,24
"3432",2011,17,"REG","HOU","TEN",22,23
"3433",2011,17,"REG","PHI","WAS",34,10
"3434",2011,18,"POST","NYG","ATL",24,2
"3435",2011,18,"POST","HOU","CIN",31,10
"3436",2011,18,"POST","NO","DET",45,28
"3437",2011,18,"POST","DEN","PIT",29,23
"3438",2011,19,"POST","NE","DEN",45,10
"3439",2011,19,"POST","BAL","HOU",20,13
"3440",2011,19,"POST","SF","NO",36,32
"3441",2011,19,"POST","GB","NYG",20,37
"3442",2011,20,"POST","NE","BAL",23,20
"3443",2011,20,"POST","SF","NYG",17,20
"3444",2011,21,"POST","NE","NYG",17,21
"3445",2012,1,"REG","KC","ATL",24,40
"3446",2012,1,"REG","NYJ","BUF",48,28
"3447",2012,1,"REG","TB","CAR",16,10
"3448",2012,1,"REG","BAL","CIN",44,13
"3449",2012,1,"REG","NYG","DAL",17,24
"3450",2012,1,"REG","CHI","IND",41,21
"3451",2012,1,"REG","MIN","JAX",26,23
"3452",2012,1,"REG","HOU","MIA",30,10
"3453",2012,1,"REG","TEN","NE",13,34
"3454",2012,1,"REG","CLE","PHI",16,17
"3455",2012,1,"REG","DEN","PIT",31,19
"3456",2012,1,"REG","LV","LAC",14,22
"3457",2012,1,"REG","ARI","SEA",20,16
"3458",2012,1,"REG","GB","SF",22,30
"3459",2012,1,"REG","DET","LA",27,23
"3460",2012,1,"REG","NO","WAS",32,40
"3461",2012,2,"REG","NE","ARI",18,20
"3462",2012,2,"REG","PHI","BAL",24,23
"3463",2012,2,"REG","GB","CHI",23,10
"3464",2012,2,"REG","CIN","CLE",34,27
"3465",2012,2,"REG","SEA","DAL",27,7
"3466",2012,2,"REG","ATL","DEN",27,21
"3467",2012,2,"REG","SF","DET",27,19
"3468",2012,2,"REG","JAX","HOU",7,27
"3469",2012,2,"REG","BUF","KC",35,17
"3470",2012,2,"REG","IND","MIN",23,20
"3471",2012,2,"REG","CAR","NO",35,27
"3472",2012,2,"REG","PIT","NYJ",27,10
"3473",2012,2,"REG","MIA","LV",35,13
"3474",2012,2,"REG","NYG","TB",41,34
"3475",2012,2,"REG","LAC","TEN",38,10
"3476",2012,2,"REG","LA","WAS",31,28
"3477",2012,3,"REG","LAC","ATL",3,27
"3478",2012,3,"REG","CLE","BUF",14,24
"3479",2012,3,"REG","WAS","CIN",31,38
"3480",2012,3,"REG","TEN","DET",44,41
"3481",2012,3,"REG","SEA","GB",14,12
"3482",2012,3,"REG","DEN","HOU",25,31
"3483",2012,3,"REG","IND","JAX",17,22
"3484",2012,3,"REG","NO","KC",24,27
"3485",2012,3,"REG","BAL","NE",31,30
"3486",2012,3,"REG","CAR","NYG",7,36
"3487",2012,3,"REG","MIA","NYJ",20,23
"3488",2012,3,"REG","ARI","PHI",27,6
"3489",2012,3,"REG","LV","PIT",34,31
"3490",2012,3,"REG","MIN","SF",24,13
"3491",2012,3,"REG","CHI","LA",23,6
"3492",2012,3,"REG","DAL","TB",16,10
"3493",2012,4,"REG","ATL","CAR",30,28
"3494",2012,4,"REG","DAL","CHI",18,34
"3495",2012,4,"REG","JAX","CIN",10,27
"3496",2012,4,"REG","BAL","CLE",23,16
"3497",2012,4,"REG","ARI","MIA",24,21
"3498",2012,4,"REG","DET","MIN",13,20
"3499",2012,4,"REG","BUF","NE",28,52
"3500",2012,4,"REG","GB","NO",28,27
"3501",2012,4,"REG","PHI","NYG",19,17
"3502",2012,4,"REG","DEN","LV",37,6
"3503",2012,4,"REG","KC","LAC",20,37
"3504",2012,4,"REG","LA","SEA",19,13
"3505",2012,4,"REG","NYJ","SF",0,34
"3506",2012,4,"REG","HOU","TEN",38,14
"3507",2012,4,"REG","TB","WAS",22,24
"3508",2012,5,"REG","LA","ARI",17,3
"3509",2012,5,"REG","WAS","ATL",17,24
"3510",2012,5,"REG","KC","BAL",6,9
"3511",2012,5,"REG","SF","BUF",45,3
"3512",2012,5,"REG","JAX","CHI",3,41
"3513",2012,5,"REG","NYG","CLE",41,27
"3514",2012,5,"REG","NE","DEN",31,21
"3515",2012,5,"REG","IND","GB",30,27
"3516",2012,5,"REG","NYJ","HOU",17,23
"3517",2012,5,"REG","CIN","MIA",13,17
"3518",2012,5,"REG","PIT","PHI",16,14
"3519",2012,5,"REG","NO","LAC",31,24
"3520",2012,5,"REG","CAR","SEA",12,16
"3521",2012,5,"REG","MIN","TEN",30,7
"3522",2012,6,"REG","ARI","BUF",16,19
"3523",2012,6,"REG","CLE","CIN",34,24
"3524",2012,6,"REG","BAL","DAL",31,29
"3525",2012,6,"REG","LAC","DEN",24,35
"3526",2012,6,"REG","PHI","DET",23,26
"3527",2012,6,"REG","HOU","GB",24,42
"3528",2012,6,"REG","NYJ","IND",35,9
"3529",2012,6,"REG","TB","KC",38,10
"3530",2012,6,"REG","WAS","MIN",38,26
"3531",2012,6,"REG","SEA","NE",24,23
"3532",2012,6,"REG","SF","NYG",3,26
"3533",2012,6,"REG","ATL","LV",23,20
"3534",2012,6,"REG","TEN","PIT",26,23
"3535",2012,6,"REG","MIA","LA",17,14
"3536",2012,7,"REG","MIN","ARI",21,14
"3537",2012,7,"REG","HOU","BAL",43,13
"3538",2012,7,"REG","IND","CLE",17,13
"3539",2012,7,"REG","CAR","DAL",14,19
"3540",2012,7,"REG","CHI","DET",13,7
"3541",2012,7,"REG","LA","GB",20,30
"3542",2012,7,"REG","LV","JAX",26,23
"3543",2012,7,"REG","TB","NO",28,35
"3544",2012,7,"REG","NE","NYJ",29,26
"3545",2012,7,"REG","CIN","PIT",17,24
"3546",2012,7,"REG","SF","SEA",13,6
"3547",2012,7,"REG","BUF","TEN",34,35
"3548",2012,7,"REG","NYG","WAS",27,23
"3549",2012,8,"REG","PHI","ATL",17,30
"3550",2012,8,"REG","CHI","CAR",23,22
"3551",2012,8,"REG","TEN","IND",13,19
"3552",2012,8,"REG","GB","JAX",24,15
"3553",2012,8,"REG","NYJ","MIA",9,30
"3554",2012,8,"REG","LA","NE",7,45
"3555",2012,8,"REG","DEN","NO",34,14
"3556",2012,8,"REG","DAL","NYG",24,29
"3557",2012,8,"REG","KC","LV",16,26
"3558",2012,8,"REG","CLE","LAC",7,6
"3559",2012,8,"REG","DET","SEA",28,24
"3560",2012,8,"REG","ARI","SF",3,24
"3561",2012,8,"REG","MIN","TB",17,36
"3562",2012,8,"REG","PIT","WAS",27,12
"3563",2012,9,"REG","GB","ARI",31,17
"3564",2012,9,"REG","CLE","BAL",15,25
"3565",2012,9,"REG","HOU","BUF",21,9
"3566",2012,9,"REG","WAS","CAR",13,21
"3567",2012,9,"REG","TEN","CHI",20,51
"3568",2012,9,"REG","ATL","DAL",19,13
"3569",2012,9,"REG","CIN","DEN",23,31
"3570",2012,9,"REG","JAX","DET",14,31
"3571",2012,9,"REG","LAC","KC",31,13
"3572",2012,9,"REG","IND","MIA",23,20
"3573",2012,9,"REG","SEA","MIN",30,20
"3574",2012,9,"REG","NO","PHI",28,13
"3575",2012,9,"REG","NYG","PIT",20,24
"3576",2012,9,"REG","LV","TB",32,42
"3577",2012,10,"REG","NO","ATL",31,27
"3578",2012,10,"REG","NE","BUF",37,31
"3579",2012,10,"REG","PHI","DAL",23,38
"3580",2012,10,"REG","CAR","DEN",14,36
"3581",2012,10,"REG","MIN","DET",34,24
"3582",2012,10,"REG","CHI","HOU",6,13
"3583",2012,10,"REG","JAX","IND",10,27
"3584",2012,10,"REG","PIT","KC",16,13
"3585",2012,10,"REG","CIN","NYG",31,13
"3586",2012,10,"REG","SEA","NYJ",28,7
"3587",2012,10,"REG","BAL","LV",55,20
"3588",2012,10,"REG","TB","LAC",34,24
"3589",2012,10,"REG","SF","LA",24,24
"3590",2012,10,"REG","MIA","TEN",3,37
"3591",2012,11,"REG","ATL","ARI",23,19
"3592",2012,11,"REG","PIT","BAL",10,13
"3593",2012,11,"REG","SF","CHI",32,7
"3594",2012,11,"REG","KC","CIN",6,28
"3595",2012,11,"REG","DAL","CLE",23,20
"3596",2012,11,"REG","DET","GB",20,24
"3597",2012,11,"REG","NE","IND",59,24
"3598",2012,11,"REG","HOU","JAX",43,37
"3599",2012,11,"REG","BUF","MIA",19,14
"3600",2012,11,"REG","LV","NO",17,38
"3601",2012,11,"REG","LA","NYJ",13,27
"3602",2012,11,"REG","WAS","PHI",31,6
"3603",2012,11,"REG","DEN","LAC",30,23
"3604",2012,11,"REG","CAR","TB",21,27
"3605",2012,12,"REG","TB","ATL",23,24
"3606",2012,12,"REG","LAC","BAL",13,16
"3607",2012,12,"REG","IND","BUF",20,13
"3608",2012,12,"REG","PHI","CAR",22,30
"3609",2012,12,"REG","KC","DEN",9,17
"3610",2012,12,"REG","NYG","GB",38,10
"3611",2012,12,"REG","DET","HOU",31,34
"3612",2012,12,"REG","CHI","MIN",28,10
"3613",2012,12,"REG","NYJ","NE",19,49
"3614",2012,12,"REG","CIN","LV",34,10
"3615",2012,12,"REG","CLE","PIT",20,14
"3616",2012,12,"REG","MIA","SEA",24,21
"3617",2012,12,"REG","NO","SF",21,31
"3618",2012,12,"REG","ARI","LA",17,31
"3619",2012,12,"REG","JAX","TEN",24,19
"3620",2012,12,"REG","DAL","WAS",31,38
"3621",2012,13,"REG","NYJ","ARI",7,6
"3622",2012,13,"REG","KC","CAR",27,21
"3623",2012,13,"REG","LAC","CIN",13,20
"3624",2012,13,"REG","LV","CLE",17,20
"3625",2012,13,"REG","TEN","HOU",10,24
"3626",2012,13,"REG","DET","IND",33,35
"3627",2012,13,"REG","BUF","JAX",34,18
"3628",2012,13,"REG","GB","MIN",23,14
"3629",2012,13,"REG","MIA","NE",16,23
"3630",2012,13,"REG","ATL","NO",23,13
"3631",2012,13,"REG","WAS","NYG",17,16
"3632",2012,13,"REG","DAL","PHI",38,33
"3633",2012,13,"REG","BAL","PIT",20,23
"3634",2012,13,"REG","CHI","SEA",17,23
"3635",2012,13,"REG","LA","SF",16,13
"3636",2012,13,"REG","DEN","TB",31,23
"3637",2012,14,"REG","SEA","ARI",58,0
"3638",2012,14,"REG","CAR","ATL",30,20
"3639",2012,14,"REG","WAS","BAL",31,28
"3640",2012,14,"REG","MIN","CHI",21,14
"3641",2012,14,"REG","CIN","DAL",19,20
"3642",2012,14,"REG","LV","DEN",13,26
"3643",2012,14,"REG","GB","DET",27,20
"3644",2012,14,"REG","NE","HOU",42,14
"3645",2012,14,"REG","CLE","KC",30,7
"3646",2012,14,"REG","SF","MIA",27,13
"3647",2012,14,"REG","NYG","NO",52,27
"3648",2012,14,"REG","JAX","NYJ",10,17
"3649",2012,14,"REG","TB","PHI",21,23
"3650",2012,14,"REG","PIT","LAC",24,34
"3651",2012,14,"REG","BUF","LA",12,15
"3652",2012,14,"REG","IND","TEN",27,23
"3653",2012,15,"REG","LAC","CAR",7,31
"3654",2012,15,"REG","PHI","CIN",13,34
"3655",2012,15,"REG","BAL","DEN",17,34
"3656",2012,15,"REG","ARI","DET",38,10
"3657",2012,15,"REG","CHI","GB",13,21
"3658",2012,15,"REG","HOU","IND",29,17
"3659",2012,15,"REG","MIA","JAX",24,3
"3660",2012,15,"REG","LV","KC",15,0
"3661",2012,15,"REG","LA","MIN",22,36
"3662",2012,15,"REG","ATL","NYG",34,0
"3663",2012,15,"REG","TEN","NYJ",14,10
"3664",2012,15,"REG","DAL","PIT",27,24
"3665",2012,15,"REG","BUF","SEA",17,50
"3666",2012,15,"REG","NE","SF",34,41
"3667",2012,15,"REG","NO","TB",41,0
"3668",2012,15,"REG","CLE","WAS",21,38
"3669",2012,16,"REG","DET","ATL",18,31
"3670",2012,16,"REG","MIA","BUF",24,10
"3671",2012,16,"REG","ARI","CHI",13,28
"3672",2012,16,"REG","PIT","CIN",10,13
"3673",2012,16,"REG","DEN","CLE",34,12
"3674",2012,16,"REG","KC","IND",13,20
"3675",2012,16,"REG","HOU","MIN",6,23
"3676",2012,16,"REG","JAX","NE",16,23
"3677",2012,16,"REG","DAL","NO",31,34
"3678",2012,16,"REG","BAL","NYG",33,14
"3679",2012,16,"REG","CAR","LV",17,6
"3680",2012,16,"REG","NYJ","LAC",17,27
"3681",2012,16,"REG","SEA","SF",42,13
"3682",2012,16,"REG","TB","LA",13,28
"3683",2012,16,"REG","GB","TEN",55,7
"3684",2012,16,"REG","PHI","WAS",20,27
"3685",2012,17,"REG","SF","ARI",27,13
"3686",2012,17,"REG","CIN","BAL",23,17
"3687",2012,17,"REG","NO","CAR",38,44
"3688",2012,17,"REG","DET","CHI",24,26
"3689",2012,17,"REG","PIT","CLE",24,10
"3690",2012,17,"REG","WAS","DAL",28,18
"3691",2012,17,"REG","MIN","GB",37,34
"3692",2012,17,"REG","IND","HOU",28,16
"3693",2012,17,"REG","TEN","JAX",38,20
"3694",2012,17,"REG","DEN","KC",38,3
"3695",2012,17,"REG","NE","MIA",28,0
"3696",2012,17,"REG","BUF","NYJ",28,9
"3697",2012,17,"REG","LAC","LV",24,21
"3698",2012,17,"REG","NYG","PHI",42,7
"3699",2012,17,"REG","SEA","LA",20,13
"3700",2012,17,"REG","ATL","TB",17,22
"3701",2012,18,"POST","HOU","CIN",19,13
"3702",2012,18,"POST","BAL","IND",24,9
"3703",2012,18,"POST","GB","MIN",24,10
"3704",2012,18,"POST","WAS","SEA",14,24
"3705",2012,19,"POST","DEN","BAL",35,38
"3706",2012,19,"POST","SF","GB",45,31
"3707",2012,19,"POST","NE","HOU",41,28
"3708",2012,19,"POST","ATL","SEA",30,28
"3709",2012,20,"POST","NE","BAL",13,28
"3710",2012,20,"POST","ATL","SF",24,28
"3711",2012,21,"POST","SF","BAL",31,34
"3712",2013,1,"REG","LA","ARI",27,24
"3713",2013,1,"REG","NO","ATL",23,17
"3714",2013,1,"REG","DEN","BAL",49,27
"3715",2013,1,"REG","CHI","CIN",24,21
"3716",2013,1,"REG","SF","GB",34,28
"3717",2013,1,"REG","LAC","HOU",28,31
"3718",2013,1,"REG","JAX","KC",2,28
"3719",2013,1,"REG","CLE","MIA",10,23
"3720",2013,1,"REG","DET","MIN",34,24
"3721",2013,1,"REG","BUF","NE",21,23
"3722",2013,1,"REG","DAL","NYG",36,31
"3723",2013,1,"REG","IND","LV",21,17
"3724",2013,1,"REG","WAS","PHI",27,33
"3725",2013,1,"REG","CAR","SEA",7,12
"3726",2013,1,"REG","NYJ","TB",18,17
"3727",2013,1,"REG","PIT","TEN",9,16
"3728",2013,2,"REG","BUF","CAR",24,23
"3729",2013,2,"REG","BAL","CLE",14,6
"3730",2013,2,"REG","KC","DAL",17,16
"3731",2013,2,"REG","NYG","DEN",23,41
"3732",2013,2,"REG","ARI","DET",25,21
"3733",2013,2,"REG","LV","JAX",19,9
"3734",2013,2,"REG","IND","MIA",20,24
"3735",2013,2,"REG","CHI","MIN",31,30
"3736",2013,2,"REG","TB","NO",14,16
"3737",2013,2,"REG","NE","NYJ",13,10
"3738",2013,2,"REG","CIN","PIT",20,10
"3739",2013,2,"REG","PHI","LAC",30,33
"3740",2013,2,"REG","SEA","SF",29,3
"3741",2013,2,"REG","ATL","LA",31,24
"3742",2013,2,"REG","HOU","TEN",30,24
"3743",2013,2,"REG","GB","WAS",38,20
"3744",2013,3,"REG","NO","ARI",31,7
"3745",2013,3,"REG","MIA","ATL",27,23
"3746",2013,3,"REG","NYJ","BUF",27,20
"3747",2013,3,"REG","PIT","CHI",23,40
"3748",2013,3,"REG","MIN","CLE",27,31
"3749",2013,3,"REG","WAS","DET",20,27
"3750",2013,3,"REG","CIN","GB",34,30
"3751",2013,3,"REG","BAL","HOU",30,9
"3752",2013,3,"REG","SF","IND",7,27
"3753",2013,3,"REG","SEA","JAX",45,17
"3754",2013,3,"REG","PHI","KC",16,26
"3755",2013,3,"REG","CAR","NYG",38,0
"3756",2013,3,"REG","DEN","LV",37,21
"3757",2013,3,"REG","TEN","LAC",20,17
"3758",2013,3,"REG","DAL","LA",31,7
"3759",2013,3,"REG","NE","TB",23,3
"3760",2013,4,"REG","TB","ARI",10,13
"3761",2013,4,"REG","BUF","BAL",23,20
"3762",2013,4,"REG","DET","CHI",40,32
"3763",2013,4,"REG","CLE","CIN",17,6
"3764",2013,4,"REG","LAC","DAL",30,21
"3765",2013,4,"REG","JAX","IND",3,37
"3766",2013,4,"REG","NO","MIA",38,17
"3767",2013,4,"REG","ATL","NE",23,30
"3768",2013,4,"REG","KC","NYG",31,7
"3769",2013,4,"REG","TEN","NYJ",38,13
"3770",2013,4,"REG","DEN","PHI",52,20
"3771",2013,4,"REG","MIN","PIT",34,27
"3772",2013,4,"REG","HOU","SEA",20,23
"3773",2013,4,"REG","LA","SF",11,35
"3774",2013,4,"REG","LV","WAS",14,24
"3775",2013,5,"REG","MIA","BAL",23,26
"3776",2013,5,"REG","CLE","BUF",37,24
"3777",2013,5,"REG","ARI","CAR",22,6
"3778",2013,5,"REG","DAL","DEN",48,51
"3779",2013,5,"REG","GB","DET",22,9
"3780",2013,5,"REG","SF","HOU",34,3
"3781",2013,5,"REG","LA","JAX",34,20
"3782",2013,5,"REG","TEN","KC",17,26
"3783",2013,5,"REG","CIN","NE",13,6
"3784",2013,5,"REG","CHI","NO",18,26
"3785",2013,5,"REG","ATL","NYJ",28,30
"3786",2013,5,"REG","NYG","PHI",21,36
"3787",2013,5,"REG","LV","LAC",27,17
"3788",2013,5,"REG","IND","SEA",34,28
"3789",2013,6,"REG","SF","ARI",32,20
"3790",2013,6,"REG","MIN","CAR",10,35
"3791",2013,6,"REG","BUF","CIN",24,27
"3792",2013,6,"REG","CLE","DET",17,31
"3793",2013,6,"REG","BAL","GB",17,19
"3794",2013,6,"REG","LAC","IND",19,9
"3795",2013,6,"REG","DEN","JAX",35,19
"3796",2013,6,"REG","NE","NO",30,27
"3797",2013,6,"REG","CHI","NYG",27,21
"3798",2013,6,"REG","KC","LV",24,7
"3799",2013,6,"REG","TB","PHI",20,31
"3800",2013,6,"REG","NYJ","PIT",6,19
"3801",2013,6,"REG","HOU","LA",13,38
"3802",2013,6,"REG","SEA","TEN",20,13
"3803",2013,6,"REG","DAL","WAS",31,16
"3804",2013,7,"REG","PIT","BAL",19,16
"3805",2013,7,"REG","MIA","BUF",21,23
"3806",2013,7,"REG","WAS","CHI",45,41
"3807",2013,7,"REG","DET","CIN",24,27
"3808",2013,7,"REG","GB","CLE",31,13
"3809",2013,7,"REG","PHI","DAL",3,17
"3810",2013,7,"REG","IND","DEN",39,33
"3811",2013,7,"REG","KC","HOU",17,16
"3812",2013,7,"REG","NYG","MIN",23,7
"3813",2013,7,"REG","NYJ","NE",30,27
"3814",2013,7,"REG","JAX","LAC",6,24
"3815",2013,7,"REG","ARI","SEA",22,34
"3816",2013,7,"REG","TEN","SF",17,31
"3817",2013,7,"REG","CAR","LA",30,15
"3818",2013,7,"REG","ATL","TB",31,23
"3819",2013,8,"REG","ARI","ATL",27,13
"3820",2013,8,"REG","NO","BUF",35,17
"3821",2013,8,"REG","TB","CAR",13,31
"3822",2013,8,"REG","KC","CLE",23,17
"3823",2013,8,"REG","DET","DAL",31,30
"3824",2013,8,"REG","MIN","GB",31,44
"3825",2013,8,"REG","NE","MIA",27,17
"3826",2013,8,"REG","PHI","NYG",7,15
"3827",2013,8,"REG","CIN","NYJ",49,9
"3828",2013,8,"REG","LV","PIT",21,18
"3829",2013,8,"REG","LA","SEA",9,14
"3830",2013,8,"REG","JAX","SF",10,42
"3831",2013,8,"REG","DEN","WAS",45,21
"3832",2013,9,"REG","CAR","ATL",34,10
"3833",2013,9,"REG","CLE","BAL",24,18
"3834",2013,9,"REG","GB","CHI",20,27
"3835",2013,9,"REG","MIA","CIN",22,20
"3836",2013,9,"REG","HOU","IND",24,27
"3837",2013,9,"REG","BUF","KC",13,23
"3838",2013,9,"REG","DAL","MIN",27,23
"3839",2013,9,"REG","NYJ","NO",26,20
"3840",2013,9,"REG","LV","PHI",20,49
"3841",2013,9,"REG","NE","PIT",55,31
"3842",2013,9,"REG","WAS","LAC",30,24
"3843",2013,9,"REG","SEA","TB",27,24
"3844",2013,9,"REG","LA","TEN",21,28
"3845",2013,10,"REG","PIT","BUF",23,10
"3846",2013,10,"REG","SF","CAR",9,10
"3847",2013,10,"REG","BAL","CIN",20,17
"3848",2013,10,"REG","NO","DAL",49,17
"3849",2013,10,"REG","LAC","DEN",20,28
"3850",2013,10,"REG","CHI","DET",19,21
"3851",2013,10,"REG","ARI","HOU",27,24
"3852",2013,10,"REG","TEN","JAX",27,29
"3853",2013,10,"REG","TB","MIA",22,19
"3854",2013,10,"REG","NYG","LV",24,20
"3855",2013,10,"REG","GB","PHI",13,27
"3856",2013,10,"REG","ATL","SEA",10,33
"3857",2013,10,"REG","IND","LA",8,38
"3858",2013,10,"REG","MIN","WAS",34,27
"3859",2013,11,"REG","JAX","ARI",14,27
"3860",2013,11,"REG","TB","ATL",41,28
"3861",2013,11,"REG","CHI","BAL",23,20
"3862",2013,11,"REG","CIN","CLE",41,20
"3863",2013,11,"REG","PIT","DET",37,27
"3864",2013,11,"REG","NYG","GB",27,13
"3865",2013,11,"REG","TEN","IND",27,30
"3866",2013,11,"REG","DEN","KC",27,17
"3867",2013,11,"REG","SEA","MIN",41,20
"3868",2013,11,"REG","CAR","NE",24,20
"3869",2013,11,"REG","BUF","NYJ",37,14
"3870",2013,11,"REG","HOU","LV",23,28
"3871",2013,11,"REG","MIA","LAC",20,16
"3872",2013,11,"REG","NO","SF",23,20
"3873",2013,11,"REG","PHI","WAS",24,16
"3874",2013,12,"REG","MIA","CAR",16,20
"3875",2013,12,"REG","LA","CHI",42,21
"3876",2013,12,"REG","NYG","DAL",21,24
"3877",2013,12,"REG","NE","DEN",34,31
"3878",2013,12,"REG","ARI","IND",40,11
"3879",2013,12,"REG","HOU","JAX",6,13
"3880",2013,12,"REG","GB","MIN",26,26
"3881",2013,12,"REG","ATL","NO",13,17
"3882",2013,12,"REG","BAL","NYJ",19,3
"3883",2013,12,"REG","CLE","PIT",11,27
"3884",2013,12,"REG","KC","LAC",38,41
"3885",2013,12,"REG","WAS","SF",6,27
"3886",2013,12,"REG","DET","TB",21,24
"3887",2013,12,"REG","LV","TEN",19,23
"3888",2013,13,"REG","PHI","ARI",24,21
"3889",2013,13,"REG","BUF","ATL",31,34
"3890",2013,13,"REG","MIN","CHI",23,20
"3891",2013,13,"REG","LAC","CIN",10,17
"3892",2013,13,"REG","KC","DEN",28,35
"3893",2013,13,"REG","DET","GB",40,10
"3894",2013,13,"REG","CLE","JAX",28,32
"3895",2013,13,"REG","NYJ","MIA",3,23
"3896",2013,13,"REG","HOU","NE",31,34
"3897",2013,13,"REG","SEA","NO",34,7
"3898",2013,13,"REG","WAS","NYG",17,24
"3899",2013,13,"REG","DAL","LV",31,24
"3900",2013,13,"REG","BAL","PIT",22,20
"3901",2013,13,"REG","SF","LA",23,13
"3902",2013,13,"REG","CAR","TB",27,6
"3903",2013,13,"REG","IND","TEN",22,14
"3904",2013,14,"REG","GB","ATL",22,21
"3905",2013,14,"REG","TB","BUF",27,6
"3906",2013,14,"REG","NO","CAR",31,13
"3907",2013,14,"REG","NE","CLE",27,26
"3908",2013,14,"REG","CHI","DAL",45,28
"3909",2013,14,"REG","PHI","DET",34,20
"3910",2013,14,"REG","JAX","HOU",27,20
"3911",2013,14,"REG","CIN","IND",42,28
"3912",2013,14,"REG","WAS","KC",10,45
"3913",2013,14,"REG","PIT","MIA",28,34
"3914",2013,14,"REG","BAL","MIN",29,26
"3915",2013,14,"REG","LAC","NYG",37,14
"3916",2013,14,"REG","NYJ","LV",37,27
"3917",2013,14,"REG","SF","SEA",19,17
"3918",2013,14,"REG","ARI","LA",30,10
"3919",2013,14,"REG","DEN","TEN",51,28
"3920",2013,15,"REG","TEN","ARI",34,37
"3921",2013,15,"REG","DET","BAL",16,18
"3922",2013,15,"REG","JAX","BUF",20,27
"3923",2013,15,"REG","CLE","CHI",31,38
"3924",2013,15,"REG","PIT","CIN",30,20
"3925",2013,15,"REG","DAL","GB",36,37
"3926",2013,15,"REG","IND","HOU",25,3
"3927",2013,15,"REG","LV","KC",31,56
"3928",2013,15,"REG","MIA","NE",24,20
"3929",2013,15,"REG","LA","NO",27,16
"3930",2013,15,"REG","CAR","NYJ",30,20
"3931",2013,15,"REG","MIN","PHI",48,30
"3932",2013,15,"REG","DEN","LAC",20,27
"3933",2013,15,"REG","NYG","SEA",0,23
"3934",2013,15,"REG","TB","SF",14,33
"3935",2013,15,"REG","ATL","WAS",27,26
"3936",2013,16,"REG","SEA","ARI",10,17
"3937",2013,16,"REG","SF","ATL",34,24
